time,quat_w,quat_x,quat_y,quat_z,x,y,z,Aileron,Elevator,Mode,Rudder,Throttle,phi_deg,theta_deg,x_s,y_s,z_s,vx,vy,vz,speed_xy,speed_3d,chi_deg,seg_id
29.63740843,0.905205997,-0.033433359,0.0334004,0.422337215,15.90022461,2.914395508,2.359529297,-0.006,0.454,-1.0,0.0,0.341,-1.8592073783858623,5.089328998345616,15.898942536690022,2.914497367923086,2.3583464986223843,2.8386516964592867,2.8416414330840243,-0.13847225395413196,4.016574347379993,4.0189605687473655,45.03015676668937,2
29.64765077,0.902034624,-0.052855547,0.034176693,0.427050094,15.92650781,2.942889648,2.356137695,-0.006,0.454,-1.0,0.0,0.341,-3.8155878478805847,6.130942894322559,15.927243425291424,2.942842864477865,2.3569781029440624,2.8160324631544236,2.7955720430720548,-0.11649249838213493,3.968029974879932,3.9697395863866114,44.79109530586121,2
29.65770705,0.901186585,-0.053152925,0.033338745,0.428865986,15.95519531,2.971152588,2.355547607,-0.006,0.454,-1.0,0.0,0.341,-3.875240806952425,6.066335454980649,15.955657730652728,2.971331988540802,2.355862934615391,2.8499329655813646,2.8026880193477663,-0.08588641816842232,3.9971462372676454,3.998068848697918,44.52112957875584,2
29.66725302,0.902001758,-0.05489652,0.032293416,0.427008594,15.98379785,3.000215088,2.354231934,-0.006,0.454,-1.0,0.0,0.341,-4.120403162327438,6.035233036317427,15.982629108298417,2.997149803275068,2.355404225160846,2.940319872200296,2.8681832474513747,-0.054496955553125816,4.107548671874343,4.107910175500584,44.28847216054838,2
29.67763072,0.900746232,-0.052475205,0.03465588,0.429769186,16.01275684,3.028284912,2.353901367,-0.006,0.454,-1.0,0.0,0.341,-3.733930994860944,6.173339859961238,16.012700067389325,3.0259903532191244,2.3552646289930137,2.987358895374221,2.9037522860775864,-0.030314903694914016,4.166064150810966,4.166174444506415,44.1869132776496,2
29.68801081,0.903426079,-0.03760629,0.034715435,0.425678193,16.04495605,3.055005127,2.356701416,-0.006,0.454,-1.0,0.0,0.341,-2.210290551181372,5.436471325544975,16.04474873860145,3.057158251909101,2.3547943657995405,3.169503434491808,3.1143789834158895,-0.04018875135756907,4.443546834860409,4.443728570618782,44.49739394040838,2
29.69941263,0.905731727,-0.035436054,0.030504037,0.421264564,16.07385254,3.085023193,2.355003418,-0.006,0.454,-1.0,0.0,0.341,-2.213930146624022,4.882514532789487,16.07851160340331,3.090254625461548,2.354825866801871,3.1650684128562117,3.1484499695284605,-0.054547479777319295,4.464347126813046,4.464680357677799,44.849186395275,2
29.70849027,0.909347134,-0.054917066,0.014995056,0.412125042,16.10441602,3.112093994,2.356048828,-0.006,0.454,-1.0,0.0,0.341,-5.034112145774009,4.159706815770453,16.112518150303075,3.124337505787889,2.354191938279727,2.8463215732817817,2.8570165391989932,-0.05373592483264361,4.032876145356545,4.033234130744642,45.107441585743196,2
29.72773897,0.904762906,-0.00397682,0.035619026,0.42440494,16.15637793,3.170393066,2.352377197,-0.006,0.454,-1.0,0.0,0.341,1.3231230930255893,3.8893080048539246,16.146622672540843,3.158921838997679,2.3534176983566497,2.5142442874115103,2.55024288005129,-0.06123171356057777,3.5812236852832458,3.5817471165311594,45.40725400676282,2
29.73768483,0.903950907,-0.000414152,0.041134332,0.425653093,16.18363281,3.19924292,2.350241211,-0.006,0.454,-1.0,0.0,0.341,1.9693703794096036,4.285100066082116,16.1798253738462,3.193437254097913,2.3519029140000067,2.4054202364464095,2.4651865998065676,-0.08695669270136779,3.4442984025446703,3.4453959064492614,45.703031190115205,2
29.74754947,0.902637211,0.014637856,0.037774051,0.428491441,16.21272852,3.228631592,2.351668457,-0.056,0.454,-1.0,0.0,0.238,3.376004969701015,3.190051242301129,16.211395818391654,3.2268107710186587,2.3498809715454616,2.8014375253806465,2.9047140989746087,-0.14611331968496338,4.035519322886797,4.03816360584636,46.03689249348778,2
29.75787755,0.901361468,0.004072734,0.045961622,0.43060242,16.23980371,3.256197754,2.347779297,-0.056,0.454,-1.0,0.0,0.238,2.6980701799691067,4.551124930470943,16.212222323589792,3.226432905778567,2.350923984666673,3.2349788727043545,3.351834247169502,-0.1750742981928916,4.65831312036255,4.66160188532114,46.01636669527687,2
29.76753265,0.902269253,0.007725897,0.042380783,0.429015582,16.26892969,3.285672363,2.347291016,-0.056,0.454,-1.0,0.0,0.238,2.8905879838104878,4.005296797565529,16.247849699743643,3.2637062003986137,2.3485273659417314,4.181405535588039,4.353288025054385,-0.2373048108487671,6.036163424073954,6.040826305678733,46.15373915140563,2
29.77932994,0.899982815,-0.007409065,0.046110984,0.433416447,16.29540527,3.313688721,2.344156494,-0.056,0.454,-1.0,0.0,0.238,1.5323625364687279,5.130275953274965,16.310044030209838,3.32868005520281,2.344207123431242,5.957361568477282,6.256799716877643,-0.3838726191721867,8.639311289373143,8.647835436826973,46.40436218588133,2
29.78931359,0.898235099,-0.007312329,0.051612871,0.436413056,16.32335449,3.341356445,2.343814453,-0.056,0.454,-1.0,0.0,0.238,1.837822805483009,5.687541205783546,16.388214127366016,3.410954441354326,2.3387371253076985,9.146575004892465,9.708478324784583,-0.7036600652157725,13.338455146790263,13.357002777206985,46.70697809275271,2
29.79763744,0.901159922,0.005028109,0.044995104,0.43111595,16.35298633,3.371210938,2.34354248,-0.056,0.454,-1.0,0.0,0.238,2.7512600039710606,4.402364352866326,16.464094898135247,3.490956186156191,2.333745099424249,11.556683549588545,12.336703743181774,-0.9696381037616029,16.90417681853706,16.931963618099115,46.869805976315746,2
29.93722955,0.887983412,0.010530856,0.067899767,0.4547133,16.73272852,3.779488525,2.310573242,-0.094,0.406,-1.0,0.0,0.18,4.643326529362451,6.373580842428673,16.549690426340376,3.5815459098788045,2.3298847137086307,12.155697763780761,13.022311514310012,-1.068467892329909,17.814083902915574,17.84609786303593,46.97131217403258,2
29.94726199,0.889084756,0.026663367,0.066907485,0.452040651,16.76135352,3.808556641,2.310468506,-0.094,0.406,-1.0,0.0,0.18,6.222551262192038,5.443664807973567,16.687563960466253,3.7300410413100407,2.317657297529143,10.886349896604589,11.694039846933308,-0.9719504837723774,15.976957846003309,16.00649461174657,47.04856977059964,2
29.95720148,0.888576695,0.033190932,0.068358011,0.452390308,16.7892207,3.838041748,2.308849365,-0.112,0.374,-1.0,0.0,0.138,6.969609911029377,5.247154299301702,16.869774720745976,3.926772036393958,2.2987447340815907,9.720771097923302,10.48212229296111,-0.9376764942969232,14.295743370066955,14.326462079340113,47.15818479544835,2
29.99885623,0.884137114,0.056660138,0.070752405,0.458350607,16.89643555,3.955151367,2.298319092,-0.112,0.374,-1.0,0.0,0.138,9.525879495047779,4.196038293513781,17.069203430815907,4.142651482086267,2.275704666608397,9.06203984601321,9.807619136792177,-0.9952771767021601,13.353275227565081,13.390315006061936,47.26269784257926,2
50.02725125,0.154814118,0.017318972,0.032400407,0.987260276,16.19276465,-5.867933105,3.477489746,0.0,0.222,-1.0,0.0,0.5,3.9771117196411963,-1.3846635344666653,16.19273619303035,-5.867975311722627,3.4770449491794975,-3.903534092426163,1.4871106341201308,0.33979801386832986,4.1772091698700615,4.191006936176006,159.14490072329966,3
50.03678991,0.154605915,0.017066076,0.033009831,0.98727712,16.15448047,-5.853345215,3.48046167,0.0,0.222,-1.0,0.0,0.5,4.041337992665041,-1.3460510920262478,16.15447870937067,-5.8533980869650515,3.480350433344998,-3.8982300739162414,1.4813554487622844,0.3286805075610604,4.170205231731735,4.183137883313593,159.19284910965337,3
50.04623816,0.15417851,0.016333701,0.031871578,0.987393746,16.1161748,-5.838943848,3.48333374,0.0,0.222,-1.0,0.0,0.5,3.8987375005852467,-1.2851239391266276,16.116212346340372,-5.838853835582766,3.4835448887785643,-3.886760153067833,1.4726723409521771,0.3158635475223914,4.156400884332676,4.168385549818404,159.24857368116776,3
50.05594133,0.153774192,0.014692994,0.030879949,0.987514077,16.0777334,-5.824325684,3.486610352,0.0,0.222,-1.0,0.0,0.5,3.756714092656512,-1.1185991642464703,16.077962692820556,-5.824382909461554,3.4865902949860232,-3.8420442725768145,1.4513956244423323,0.3014736934124703,4.107049238941585,4.118099056471372,159.30511464775364,3
50.06593717,0.153657517,0.017842136,0.029981893,0.987508034,16.03974902,-5.810047852,3.489198486,0.0,0.222,-1.0,0.0,0.5,3.710764825897091,-1.4912691806823384,16.03968016808862,-5.809969241946402,3.4893801844079353,-3.8453345418562344,1.447765013449143,0.293377413462602,4.108846708379383,4.119307172291246,159.36868900190044,3
50.07603886,0.153903514,0.016520563,0.029373625,0.987510999,16.00175684,-5.795623535,3.492140869,0.0,0.222,-1.0,0.0,0.5,3.6187006766393273,-1.351564736382235,16.0014568287413,-5.795611270391624,3.4923015819487278,-3.8447818013462918,1.4423904426535001,0.2904239646339726,4.1064385164058885,4.116695685650751,159.43615190821492,3
50.08598177,0.152927064,0.017096768,0.027721431,0.987700627,15.96308887,-5.781119141,3.49542749,0.0,0.222,-1.0,0.0,0.5,3.4403446914239684,-1.4494091005695395,15.963231282074636,-5.7812968057086405,3.495188433223786,-3.7905235671296253,1.4170452179828048,0.28570378071578656,4.0467377061990355,4.056810657781347,159.50230055206754,3
50.09657293,0.153379679,0.016728452,0.028558315,0.987612909,15.92505469,-5.767099121,3.498216797,0.0,0.222,-1.0,0.0,0.5,3.5292954997113273,-1.3913894248797718,15.925042216386988,-5.767036373053629,3.4980577241095676,-3.7879265712579935,1.4116358766982329,0.28572180965332594,4.042413085970301,4.052498058005148,159.56122706475264,3
50.10703796,0.152765082,0.017487233,0.027398736,0.987727866,15.88684277,-5.752911133,3.500876221,0.0,0.222,-1.0,0.0,0.5,3.410439060688224,-1.4998375688704835,15.886925660769272,-5.752863062745937,3.5008879604242527,-3.819710142729863,1.4195216376312119,0.29053366368543765,4.07495119653924,4.085295223592913,159.61338726634852,3
50.11582878,0.151682961,0.017579184,0.027568712,0.987888258,15.84866113,-5.738720215,3.503632568,0.0,0.222,-1.0,0.0,0.5,3.4296727770201163,-1.5110150813064382,15.848751320326384,-5.738690820137544,3.5038411435151615,-3.8497277210244016,1.426498874519874,0.2929179596497623,4.105520985822652,4.115957178605674,159.66804523049603,3
50.12662043,0.151716807,0.016543714,0.026383595,0.987933305,15.81065723,-5.724561523,3.50659082,0.0,0.222,-1.0,0.0,0.5,3.277260445199938,-1.4143468658970428,15.81064853689981,-5.724571590710972,3.5069468285408028,-3.8633378756785812,1.4270090281971262,0.29080498800936316,4.118462614642604,4.128716731535348,159.72717927332494,3
50.13667791,0.151532215,0.016542754,0.025973287,0.98797252,15.77270117,-5.710591309,3.509605469,0.0,0.222,-1.0,0.0,0.5,3.2304811092112677,-1.4219976767375215,15.772600635081629,-5.710574960832183,3.509538511585092,-3.8738258391301774,1.4259314603005202,0.2860143737344736,4.127930130390702,4.137826891421404,159.79164920779596,3
50.14612972,0.151205323,0.016790795,0.025336635,0.988034953,15.7347041,-5.696571289,3.512585205,0.0,0.222,-1.0,0.0,0.5,3.16219156073418,-1.462216186649602,15.73454220764573,-5.6965651053147015,3.5124366917156276,-3.860820203522916,1.4158228753747644,0.2769173874943638,4.112236260037256,4.1215495020516135,159.86122680083346,3
50.15610194,0.150507368,0.014492511,0.024654919,0.988195144,15.69628711,-5.682470215,3.515738281,0.0,0.222,-1.0,0.0,0.5,3.043961371372973,-1.2159858664873855,15.696505215081627,-5.682641805324025,3.515164477221455,-3.8080068877137836,1.3906512853335562,0.2631512909189662,4.053989079200324,4.062520899169358,159.93824235743807,3
50.16607595,0.150150137,0.016509026,0.025389543,0.988199253,15.6585,-5.668766113,3.518187256,0.0,0.222,-1.0,0.0,0.5,3.1617395873109184,-1.432768837086823,15.658439595827549,-5.66876444256645,3.517751927990686,-3.8175065935922206,1.3884664741886206,0.2548137868705148,4.062166385325183,4.070150587883101,160.01315199227182,3
50.17625154,0.152083087,0.008760827,0.005165489,0.988315378,15.62032031,-5.655244141,3.518519775,0.0,0.222,-1.0,0.0,0.5,0.7377956924663001,-0.9022024916523392,15.620365348904471,-5.6549575186666825,3.5202013669790317,-3.8368070578797218,1.390864103543855,0.2542714112152613,4.081126235969981,4.08903965552841,160.0741349735858,3
50.18610984,0.147364852,0.016974093,0.021663564,0.988699233,15.58246582,-5.641051758,3.524007568,0.0,0.222,-1.0,0.0,0.5,2.7431062380530977,-1.55747100897683,15.582321160489553,-5.641202733720295,3.522638777065278,-3.796445769305779,1.3714954646324822,0.2504492941186294,4.036582748908687,4.0443448341742245,160.13735329908704,3
50.19628333,0.151671122,0.010750713,0.006609086,0.988350447,15.54427539,-5.627492188,3.524615479,0.0,0.222,-1.0,0.0,0.5,0.9355874690644846,-1.1027900608729004,15.544314211352024,-5.627503118853162,3.525105393692318,-3.7902117088950615,1.364758379916678,0.25022620959263775,4.028432726731082,4.036196649045375,160.1973476898802,3
50.20604204,0.15139551,0.011104571,0.005752239,0.988394154,15.5062207,-5.613766602,3.527491455,0.0,0.222,-1.0,0.0,0.5,0.8443602377075076,-1.1580070443585122,15.506349199254123,-5.613843911750599,3.527633482470873,-3.799602262169931,1.3644389005453046,0.2572339432350901,4.037161238297046,4.0453479659431535,160.24676361563402,3
50.2160266,0.151041715,0.011152748,0.004494965,0.988454253,15.46840918,-5.600303711,3.530204346,0.0,0.222,-1.0,0.0,0.5,0.7023388767934241,-1.1855404593009347,15.468379254452257,-5.600226554610737,3.5302749884475624,-3.8034687084351138,1.3621357658838382,0.26412194405073475,4.040023274777637,4.048647732524301,160.29603704904167,3
50.2262132,0.150270416,0.010709477,0.005636238,0.988570861,15.43052051,-5.586687988,3.533195557,0.0,0.222,-1.0,0.0,0.5,0.8230823096686407,-1.1162057981000917,15.430466616993048,-5.586640926636378,3.533102117097912,-3.757221803028592,1.3419882269173857,0.2656235160869149,3.989692729814953,3.998525219457377,160.34450843165635,3
50.23632156,0.149978567,0.011668022,0.004371945,0.988610729,15.39255176,-5.573120605,3.535764893,0.0,0.222,-1.0,0.0,0.5,0.6959938632117235,-1.246789661857697,15.392565364941767,-5.573157085491856,3.5355817652261172,-3.730578391106369,1.327789782553425,0.2659310274751096,3.9598283850241613,3.9687479323102677,160.40830704693022,3
50.24610726,0.149531017,0.010966875,0.004136157,0.98868756,15.35468945,-5.559701172,3.538326416,0.0,0.222,-1.0,0.0,0.5,0.6566759400357264,-1.171703485373459,15.354776671305402,-5.5597264054126025,3.538438147855488,-3.7658598793774467,1.3346221854913976,0.26872835846554877,3.995361937185485,4.004389084461466,160.48565385802257,3
50.25642462,0.149092287,0.010330002,0.002265803,0.988766728,15.31694824,-5.546400391,3.540956299,0.0,0.222,-1.0,0.0,0.5,0.4332991033638461,-1.1317968660572275,15.316895618927779,-5.546322147342672,3.541120321722621,-3.8000558155215014,1.34077126274008,0.2701619199848301,4.0296515705540115,4.038697716229614,160.56566230953982,3
50.2664616,0.148239472,0.0082439,0.003282954,0.988911688,15.27903613,-5.532851563,3.544094727,0.0,0.222,-1.0,0.0,0.5,0.5121334816147074,-0.8784733292419761,15.279009730722652,-5.5329683801841645,3.5437711026293806,-3.834340440730778,1.3466698051614063,0.27019484817880346,4.063949578864993,4.072921732066469,160.64806741615396,3
50.27736277,0.148151063,0.010335321,0.000921423,0.988910301,15.24126367,-5.519744629,3.546328125,0.0,0.222,-1.0,0.0,0.5,0.27993573396845384,-1.1556420634066946,15.241166260419622,-5.519722594960387,3.546398764839171,-3.8441359095677914,1.3438517409999837,0.2700698541242468,4.072262073223834,4.081207678999437,160.73114615685066,3
50.28595674,0.147339342,0.007989037,-0.000170267,0.989053718,15.20350684,-5.506696777,3.548901123,0.0,0.222,-1.0,0.0,0.5,0.11560268268042846,-0.9083679652057896,15.203353965571136,-5.506536853431251,3.549062150666677,-3.8643641143233256,1.3444361729177994,0.2709272593841173,4.09155454944936,4.100514627579951,160.81689814472344,3
50.29600159,0.146497829,0.009118274,-0.002772189,0.989165081,15.16513379,-5.493204102,3.551875,0.0,0.222,-1.0,0.0,0.5,-0.16118414534499473,-1.0801579419380802,15.165567912727315,-5.493423358156192,3.5517251164522246,-3.8754055323598955,1.3418145986138388,0.27176165373027655,4.101125998710464,4.110120296747666,160.90217679151894,3
50.30595952,0.147271788,0.009340152,-0.002131894,0.989049658,15.12782031,-5.480401855,3.554265625,0.0,0.222,-1.0,0.0,0.5,-0.08401190880125034,-1.0946270641606968,15.12777902778559,-5.4803599486690135,3.5543748884429007,-3.8046065105666313,1.3117359698302775,0.2693711365836025,4.0243859102716,4.033390975843641,160.97704963532732,3
50.31614011,0.14666058,0.008460952,-0.00368437,0.989143824,15.09013574,-5.467476563,3.557032471,0.0,0.222,-1.0,0.0,0.5,-0.2754637428752914,-1.0210018377328456,15.090036275594446,-5.467406553878803,3.5569668082564205,-3.7534933741607968,1.2883597814769328,0.2672968067878839,3.9684484923451246,3.9774402596789926,161.05558283599584,3
50.32608268,0.145752401,0.008872614,-0.002251705,0.98927875,15.05236914,-5.454449707,3.559703613,0.0,0.222,-1.0,0.0,0.5,-0.10708748925167269,-1.0434917393767758,15.052278509160878,-5.454469551370645,3.5597313383356743,-3.727706645188749,1.2730780231165972,0.26564438069826457,3.9391019897340587,3.948049065364232,161.14405267065675,3
50.33585178,0.145395147,0.008539307,-0.003222102,0.989331566,15.0146416,-5.441652344,3.562408447,0.0,0.222,-1.0,0.0,0.5,-0.2230487891688074,-1.0218308853551874,15.014552883939436,-5.441611584347333,3.562447938881129,-3.7479692481176627,1.2735254744621558,0.2664700187322961,3.9584265332250057,3.9673853971882953,161.23271163291724,3
50.34723346,0.144265246,0.008878401,-0.003251106,0.989493881,14.97676758,-5.428766113,3.565065186,0.0,0.222,-1.0,0.0,0.5,-0.22189983132312818,-1.0605074668998438,14.97690987841496,-5.428866203037311,3.5651258644289148,-3.810954747388889,1.28880755770003,0.26965040683205743,4.022984092366092,4.03201095600388,161.31523669099613,3
50.3574432,0.144276839,0.008426599,-0.003978707,0.989493482,14.93913379,-5.416201172,3.567699707,0.0,0.222,-1.0,0.0,0.5,-0.31187094187273584,-1.021305528114562,14.939128936620088,-5.416096957466215,3.5678149549603835,-3.828400824548255,1.2882622120458131,0.2687887395950387,4.039340589797662,4.048273679844288,161.40184191077248,3
50.36606784,0.143709857,0.007103513,-0.002907265,0.989590099,14.90131348,-5.403384766,3.570818359,0.0,0.222,-1.0,0.0,0.5,-0.21272387629757927,-0.853437157060725,14.901397875338036,-5.403429915060621,3.5704105509767,-3.8343283271924227,1.283340602028983,0.2654986633873289,4.04339422039533,4.0521014747642745,161.49472842100982,3
50.37609332,0.142976335,0.009825935,-0.003478632,0.98967122,14.86380273,-5.390882324,3.572963623,0.0,0.222,-1.0,0.0,0.5,-0.23356709472762183,-1.1714144152547126,14.863703013589783,-5.390850539277404,3.572996604622388,-3.827780465716851,1.2738412424523236,0.2610809286027784,4.034175851979682,4.042615249560127,161.59315179168257,3
50.38595313,0.142969426,0.008684202,-0.004560525,0.9896785,14.82619629,-5.378385742,3.575502441,0.0,0.222,-1.0,0.0,0.5,-0.3749964246441642,-1.0596408369598718,14.826050658881158,-5.378353942435912,3.575565299776234,-3.8208093151967906,1.264314668754184,0.2581953510669762,4.024559032331563,4.032832781561141,161.69050056297868,3
50.39620916,0.141562096,0.007840342,-0.009150838,0.989856031,14.78816211,-5.365788574,3.577976318,0.0,0.222,-1.0,0.0,0.389,-0.9109749274579108,-1.0378233067110665,14.788420953053652,-5.365955474179502,3.5780982838018756,-3.7758280293100652,1.2418006527286027,0.25442796041018745,3.9747888205589885,3.9829235186078082,161.79491195373402,3
50.40646217,0.141265155,0.008327998,-0.006416551,0.989915966,14.75078027,-5.353654297,3.580503662,0.0,0.222,-1.0,0.0,0.389,-0.593165988996652,-1.0486232537112754,14.75076539918419,-5.353611892566448,3.5806297820559543,-3.679606771821,1.2022738915672058,0.24874028824009095,3.8710423022197933,3.8790256813494906,161.9057257655494,3
50.41649478,0.140779606,0.008553412,-0.006685102,0.989981444,14.7132002,-5.341374512,3.583256104,0.0,0.222,-1.0,0.0,0.389,-0.6205185157411633,-1.0782378711305967,14.713124095454585,-5.341353525703977,3.5831264443473296,-3.6772872944740547,1.1943175652411602,0.2492308877894323,3.866372497929278,3.874397027689882,162.00712444601785,3
50.42686551,0.140441299,0.008166946,-0.00710584,0.99002982,14.67559668,-5.329255859,3.585763672,0.0,0.222,-1.0,0.0,0.389,-0.6748440217833884,-1.0409466565568966,14.67550101055948,-5.3291750026503655,3.5856576090023418,-3.734104345419702,1.206258527739093,0.2528842340045643,3.924104343442665,3.932244312607453,162.09755897108838,3
50.43687679,0.139160548,0.008154455,-0.006506072,0.99021488,14.63783691,-5.317071777,3.588199707,0.0,0.222,-1.0,0.0,0.389,-0.6083192487515414,-1.02909340939905,14.637872240466239,-5.317050125599081,3.58825409693008,-3.770122278678601,1.2113144578663306,0.25468408898064376,3.9599374631456907,3.9681190376807787,162.18814393473778,3
50.44682275,0.138453911,0.009054379,-0.005714178,0.990311005,14.60017285,-5.304928711,3.59082666,0.0,0.222,-1.0,0.0,0.389,-0.5049013288479358,-1.118232664631541,14.600283993333374,-5.3049933063193615,3.590866354307702,-3.8122797690829087,1.2182353922450135,0.2558840695519444,4.0021962106669875,4.010367958894503,162.2784278647835,3
50.45678506,0.137952286,0.00887782,-0.007041177,0.990374064,14.56266504,-5.29295166,3.593176025,0.0,0.222,-1.0,0.0,0.389,-0.658890753359855,-1.118909754579174,14.562648524428946,-5.29300262352449,3.5933530033799634,-3.8213038400350063,1.2144299868372097,0.25340055326005767,4.009638790564022,4.017637996533313,162.36947609442097,3
50.46612932,0.137594288,0.008722615,-0.007867048,0.990419013,14.52514844,-5.281166016,3.595706299,0.0,0.222,-1.0,0.0,0.389,-0.7554940487107663,-1.1140725867900096,14.525020726759948,-5.281063980792555,3.5957970069114324,-3.824018028677718,1.2085631574910407,0.24888776276709876,4.010453688711158,4.018169223384221,162.4611008392708,3
50.47626064,0.136399316,0.006524257,-0.005863982,0.990615102,14.4872959,-5.269116211,3.598745117,0.0,0.222,-1.0,0.0,0.389,-0.5637495978230702,-0.8322929358755389,14.487411120489549,-5.26921776322146,3.5982041083077023,-3.804394233425784,1.1954119746346556,0.24069095736426138,3.98778450676855,3.9950416029598754,162.55630385923942,3
50.48604837,0.135684004,0.008557104,-0.007555238,0.990686408,14.4499043,-5.257479004,3.600605957,0.0,0.222,-1.0,0.0,0.389,-0.7248054123221201,-1.088975453893061,14.44984152307696,-5.257454194864816,3.600584933636374,-3.738214992334515,1.1677945921423498,0.22988899303853433,3.916375306115523,3.9231166803285022,162.6515272919332,3
50.49615062,0.135019195,0.007262281,-0.009158613,0.990774041,14.41225781,-5.245861328,3.602494141,0.0,0.222,-1.0,0.0,0.389,-0.9276270789315899,-0.9662667034038156,14.412267655944097,-5.245760760328687,3.6028691799836934,-3.7104286380523503,1.1522856476577825,0.22456642193242524,3.8852339558741034,3.891718511112625,162.74764897848078,3
50.50659815,0.134192169,0.007864863,-0.009960287,0.990874059,14.37458887,-5.233983398,3.605168701,0.0,0.222,-1.0,0.0,0.389,-1.0102292627251384,-1.0462425467196221,14.374685906806567,-5.234133036671343,3.6051150984592177,-3.7236177200224003,1.149005136286972,0.22294963274142934,3.8968630625258904,3.9032356150786236,162.85122529870165,3
50.51648304,0.133387692,0.008529594,-0.008268442,0.990992735,14.33713867,-5.222663574,3.607302002,0.0,0.224,-1.0,0.0,0.351,-0.8087581689202957,-1.0950662602736503,14.337106117296075,-5.22256054905829,3.607309664223786,-3.7494511185912054,1.1499800779179195,0.22217534082755672,3.921841132722353,3.928129294255064,162.94889624607595,3
50.52716915,0.132585433,0.007887922,-0.007865625,0.991108976,14.29963574,-5.21104834,3.609612305,0.0,0.224,-1.0,0.0,0.351,-0.7736228944798313,-1.0154097331433671,14.299566696223813,-5.211092702785562,3.609435520144532,-3.7812878092499274,1.1530459211985593,0.22258964525853928,3.9531825650701675,3.959444221472386,163.04171636978379,3
50.53702012,0.131992035,0.007668258,-0.009918231,0.991171489,14.26198242,-5.199652344,3.611590576,0.0,0.224,-1.0,0.0,0.351,-1.0107407244361883,-1.0210288795132614,14.261962033053651,-5.199632460741273,3.611738628368309,-3.824810962299779,1.1591287984566745,0.22400665849496088,3.996593357941257,4.002866154618494,163.1402954468791,3
50.54596845,0.130544364,0.008215053,-0.007641772,0.991378988,14.22437891,-5.188315918,3.613905029,0.0,0.224,-1.0,0.0,0.351,-0.7453876126366299,-1.0476339046148784,14.22439097062941,-5.188276747375305,3.613985190995348,-3.853709453548852,1.1611030602049421,0.2241247700624787,4.024827557646299,4.03106298404585,163.23271295290502,3
50.5560463,0.129266772,0.008230983,-0.005068134,0.991562744,14.18677148,-5.176967285,3.616125244,0.0,0.224,-1.0,0.0,0.351,-0.4540160760374454,-1.0103691657368277,14.1868813822378,-5.177035398808872,3.616105691104905,-3.8007589765462346,1.1387637814223683,0.2184280282188801,3.967688464040007,3.9736963335398117,163.3210039772241,3
50.5661301,0.12858875,0.00715545,-0.00666082,0.99164982,14.14927734,-5.165817871,3.618177002,0.0,0.224,-1.0,0.0,0.351,-0.6515598463859648,-0.9112942455643744,14.149223767202836,-5.16577777294407,3.618261836939405,-3.7725901294935555,1.1232146286155407,0.21231689720531854,3.9362478818143742,3.9419697933808475,163.42013348851196,3
50.57601501,0.126947009,0.003560964,-0.006374674,0.99188263,14.11154688,-5.154546387,3.620672119,0.0,0.224,-1.0,0.0,0.351,-0.6727934963105946,-0.49748305405558524,14.111597802097942,-5.154642766081599,3.6203458879324115,-3.7168057305660698,1.0993284781941803,0.20264074419895148,3.875973160605928,3.8812667021150467,163.52323807573222,3
50.58598559,0.126568596,0.006314487,-0.004963944,0.991925333,14.0741543,-5.143709473,3.622264404,0.0,0.224,-1.0,0.0,0.351,-0.47269989383258226,-0.7897647222806395,14.073963910559478,-5.143540642473208,3.6223646270815952,-3.660204810350965,1.0732873421000837,0.19206799863378762,3.814321036885674,3.819153713655395,163.6572010274188,3
50.5972114,0.124668157,0.005984419,-0.005122021,0.992167225,14.03655273,-5.132629883,3.624207275,0.0,0.224,-1.0,0.0,0.351,-0.49689928493077967,-0.7535869700624764,14.036344748531507,-5.132552745895119,3.6242957264522246,-3.731575227616324,1.083945390983958,0.19025170682616813,3.885819255960728,3.8904738788411697,163.80251230590136,3
50.60750891,0.122529561,0.005343687,-0.009145891,0.992408337,13.99822168,-5.121456543,3.626302979,0.0,0.224,-1.0,0.0,0.351,-0.9651809021469062,-0.7361290990109358,13.99872027219118,-5.121635623979035,3.6261968500419686,-3.8155245757161422,1.0985416928612857,0.1909954181718718,3.9705190641587893,3.975110173141247,163.938166938897,3
50.61660339,0.122586445,0.004826008,-0.005248033,0.992432226,13.96126367,-5.110919434,3.627932373,0.004,0.228,-1.0,0.0,0.32,-0.5290751998687506,-0.6225679786471952,13.961113394079293,-5.1108562290746065,3.628031094519824,-3.8536069655686847,1.0988449478255562,0.18934454176874432,4.0072118566955295,4.011682716758499,164.08465198149568,3
50.62758874,0.121241339,0.005587215,-0.004170673,0.992598569,13.9235166,-5.100077148,3.629729736,0.004,0.228,-1.0,0.0,0.32,-0.3967943519285453,-0.6934700005287839,13.923559237808897,-5.100219681011669,3.629816844449894,-3.894501416212888,1.098642323625275,0.18721959622667514,4.046499256906509,4.050827991084812,164.24619338826346,3
50.63600084,0.121069032,0.003644369,-0.003599869,0.992630875,13.88611816,-5.089750488,3.631668945,0.004,0.228,-1.0,0.0,0.32,-0.35892875570813465,-0.46448430489380604,13.885975883030342,-5.089702077729617,3.6315805135757677,-3.911167811776901,1.091556305502388,0.18269441166137643,4.0606315789494785,4.064739360403571,164.40627013698332,3
