time,quat_w,quat_x,quat_y,quat_z,x,y,z,Aileron,Elevator,Mode,Rudder,Throttle,phi_deg,theta_deg,x_s,y_s,z_s,vx,vy,vz,speed_xy,speed_3d,chi_deg,s,n,u_along_track,alpha_deg,gamma_deg,seg_id
15.72920904,0.142641955,-0.00210166,0.022217294,0.989522735,4.570097656,3.436206055,3.538938965,0.0,0.222,-1.0,0.0,0.5,2.485804020583403,0.6014744810769866,4.569899389044299,3.4362240586969803,3.538738286876467,-4.538195031486885,1.2408989703750877,0.2919787645375129,4.704789516916798,4.713840896490998,164.7071736412818,3.178594034349522,0.16172197625828266,4.382599525395165,0.5378302573907887,0.06364422368619792,1
15.73939525,0.142557904,-0.002221026,0.021808053,0.989543689,4.525586426,3.448383057,3.541778564,0.0,0.222,-1.0,0.0,0.5,2.437478177002365,0.6081158904287836,4.525251899752924,3.44842209709325,3.5416845041888214,-4.550799495571768,1.2408448048698477,0.29911162971022615,4.71693458494696,4.726408747209308,164.74818987401892,3.2241133221938805,0.15334433489075772,4.786916443626382,0.5429499173467985,0.06516597308198502,1
15.74837507,0.141967554,-0.006405453,0.021565803,0.989615636,4.480069824,3.460638916,3.544260254,0.0,0.222,-1.0,0.0,0.5,2.3424572275749695,1.0772906696448743,4.480614245435907,3.460562514993017,3.5446729443193576,-4.499012825707002,1.223206929113647,0.3076369842679978,4.662333278231806,4.672471734681468,164.78989364270038,3.26961793626302,0.1450232755756764,4.802846124797384,1.0109899338271204,0.06630073581775378,1
15.75845769,0.141906232,-0.00480793,0.021945077,0.989625138,4.435981934,3.472794434,3.547573242,0.0,0.222,-1.0,0.0,0.5,2.41145842620522,0.9021239835346991,4.4360481102098,3.472662735582761,3.547730979713297,-4.441209378330412,1.2018661303982792,0.315056201001902,4.600958915005495,4.611733225952937,164.85748806584343,3.315047887326628,0.13673621978544948,4.428526479892014,0.8336226277401348,0.06850135579456432,1
15.76889078,0.142038004,-0.003450797,0.020461966,0.989643673,4.391601563,3.484705078,3.550963867,0.0,0.222,-1.0,0.0,0.5,2.2650899593218465,0.7244025359391292,4.3915384571748355,3.484711645018658,3.5509067279883557,-4.412513619341058,1.1870516243230431,0.3232937012101961,4.569394708238533,4.580817265174468,164.9428062172045,3.360417218284396,0.12849551348489963,4.57956736940875,0.6529804515638178,0.07142208437531139,1
15.77834503,0.142301404,-0.001605023,0.019394077,0.989632057,4.347169922,3.496583252,3.554301514,0.0,0.222,-1.0,0.0,0.5,2.1737870910938084,0.4982717598910663,4.347114344515162,3.4966545741422017,3.5542034822937163,-4.442075562927788,1.1889756726194483,0.33082432462348066,4.598445221685378,4.610330052241778,165.01534359596837,3.4056923506986054,0.12035317189755057,4.478133094022809,0.42468741068867694,0.07358434920238939,1
15.78932981,0.142218364,-0.000687497,0.019330585,0.989646301,4.302723633,3.508426514,3.557656006,0.0,0.222,-1.0,0.0,0.5,2.181561377186606,0.392999761697041,4.302731248543134,3.5084927510559543,3.5575924803636463,-4.4431523881506445,1.1842285350621844,0.33229634290411453,4.598260580652678,4.610251753114113,165.07595227791913,3.4509177525652106,0.11231173752875612,4.277114746458864,0.3175028069675184,0.07549695472952256,1
15.79953907,0.141597519,-0.000340071,0.019237444,0.989737316,4.258421387,3.520357422,3.560903564,0.0,0.222,-1.0,0.0,0.5,2.1768716303159277,0.3507159911207858,4.258382038676001,3.5202466237342764,3.5610378098881226,-4.456725498920888,1.1842236371550585,0.33034805120142535,4.611375911322823,4.623193445061647,165.11944344655765,3.496102258580624,0.10435143885846632,4.395751253500947,0.2751192645668393,0.07559672655394642,1
15.80989277,0.14153024,-8.30433e-05,0.019026438,0.98975107,4.21404248,3.532079834,3.564428955,0.0,0.222,-1.0,0.0,0.5,2.157119727932555,0.31799418594287904,4.214013009004672,3.531907625531479,3.5644373707436,-4.484531572844155,1.1892603974316354,0.32624045799781226,4.639543481931743,4.650999522379028,165.14751237897192,3.541298657526415,0.09648535474865105,4.8356492128542925,0.2470199061535547,0.07097427978932433,1
15.81854725,0.141237441,0.000198622,0.016487305,0.989838433,4.16973584,3.543725342,3.567590576,0.0,0.222,-1.0,0.0,0.5,1.8736732450278757,0.24431235738771093,4.169601134130545,3.543733321608402,3.567524350219125,-4.514636131808798,1.1957983708980262,0.32193695273040435,4.670318313185502,4.681401130859138,165.16465343177177,3.586551679410592,0.08845879085810371,4.914938556477125,0.176591874731745,0.06772048265596592,1
15.82849002,0.141396386,-0.001235138,0.016698995,0.989811433,4.124959473,3.555189209,3.570926514,0.0,0.222,-1.0,0.0,0.5,1.874437159794475,0.4106688709817036,4.125158697822854,3.555544994072271,3.570572184083926,-4.555717288861491,1.2064012249303147,0.32021779064600264,4.712744840487851,4.723611263111208,165.1679249705568,3.6318339669534865,0.08044878547486811,4.529458020316611,0.3432705004762118,0.06739837050549179,1
15.83853775,0.140647125,0.000257026,0.015263473,0.98994209,4.080709473,3.567091064,3.573983398,0.0,0.222,-1.0,0.0,0.5,1.7358937013297728,0.21684473163327705,4.08073649948952,3.5673150539370733,3.5736361011352087,-4.537869109311046,1.2012843459160492,0.31782459959608983,4.694181518963916,4.704928544525495,165.1725324347838,3.677092569095313,0.07247853164233653,4.339969124575902,0.14862273566577955,0.0682219959674975,1
15.84940149,0.140603434,0.000508841,0.018184264,0.989898858,4.036801514,3.578920898,3.576797363,0.0,0.222,-1.0,0.0,0.5,2.0713818452732395,0.23526501982935186,4.036351023065277,3.5790299658834606,3.5767590473473296,-4.465960211081485,1.1790810440425235,0.3186165314340839,4.618986113356846,4.62996211750015,165.21051224537368,3.7223099160439705,0.06456012181186332,4.543625487976811,0.164848101975199,0.07041691785415286,1
15.85867157,0.139896024,-0.002888756,0.025261935,0.989839682,3.991680908,3.59146875,3.578833252,0.0,0.222,-1.0,0.0,0.5,2.820452453452253,0.7326553190895947,3.9920422005431333,3.590694598083927,3.579991042333343,-4.403245104659694,1.1541442261477934,0.3305726935123302,4.551990371964758,4.56397794168156,165.3124854623018,3.7674466307179797,0.05668532745848187,4.74103106101785,0.6595756107416614,0.07307970834793334,1
15.86845242,0.140091504,-0.000860154,0.016426035,0.99000193,3.94763623,3.602246582,3.583448242,0.0,0.222,-1.0,0.0,0.5,1.8500156348209291,0.3612754371369603,3.947814025669007,3.6022832700932508,3.5833698250349753,-4.403440523877721,1.1441826431933813,0.350102803514236,4.549663984110638,4.563114543964683,165.43446048554506,3.812496561406606,0.048879399160962844,4.440351075271394,0.28518012919030167,0.07609530794665861,1
15.87900355,0.139170682,0.000362635,0.015913239,0.990140478,3.903710449,3.613613281,3.587147949,0.0,0.222,-1.0,0.0,0.5,1.8116413426239057,0.21263620896346414,3.903663699226116,3.613797526522156,3.5868632468671433,-4.445330794885874,1.147557779740188,0.3683379577841178,4.591062484197193,4.605814540876291,165.52516669270503,3.857462627950879,0.04114103462700802,4.327503970280532,0.13207158932892626,0.08056461963453788,1
15.88922727,0.138036592,0.001905208,0.01468732,0.990316391,3.859662842,3.624981445,3.590836914,0.0,0.222,-1.0,0.0,0.5,1.6971294423416958,0.016114883668288598,3.8595674940839255,3.6251065335011767,3.5906167565174925,-4.4665163304443025,1.146635179142803,0.3814205331948488,4.611349082879487,4.627096496434468,165.60206149497492,3.9023574053589387,0.033602605860051704,4.554828241347423,-0.06975443463478105,0.08586931830306965,1
15.89875196,0.137976705,0.002764063,0.013530963,0.990339187,3.815623779,3.636271729,3.594643066,0.0,0.222,-1.0,0.0,0.5,1.5794596557645972,-0.09974079671760254,3.8155212991049043,3.636297323398612,3.594572600701642,-4.411302598522945,1.1273930021476732,0.38364919636918987,4.553087479614995,4.569222286440172,165.66383164125233,3.9471923519993446,0.026177740177065756,4.6450217261138675,-0.18941044322905412,0.08966964651145158,1
15.90848397,0.13742123,0.003531181,0.012696278,0.990425031,3.771592529,3.647555908,3.598248535,0.066,0.298,-1.0,0.0,0.5,1.496741830835859,-0.20083723425644756,3.771711773892783,3.6473420135268175,3.5986600440769334,-4.374656577525,1.1143240968477464,0.3837039382077653,4.514348055267592,4.530625461930664,165.70937014468478,3.9917791187033416,0.018878431016397856,4.506170216228099,-0.28747726096223125,0.0866400267057837,1
15.91859407,0.137557071,0.004524253,0.011564375,0.990415997,3.727596191,3.658753662,3.602202881,0.066,0.298,-1.0,0.0,0.5,1.3839521789086195,-0.3311864609865122,3.7277434012237842,3.6586477168881224,3.602316643058286,-4.441378648424905,1.1292472625439545,0.38954415606619813,4.582689568217299,4.599216055826577,165.73447956013882,4.036546242347972,0.011332480828376013,4.462159412578615,-0.41382866640518234,0.08264220541867015,1
15.92855491,0.136202064,0.005132325,0.01312697,0.990580812,3.683922119,3.669568359,3.60655542,0.066,0.298,-1.0,0.0,0.5,1.5704052765019598,-0.3777036463445453,3.683753563016326,3.6698820662960476,3.6060760052470964,-4.457446213171948,1.1327380426450941,0.38857358410283355,4.5991218962511065,4.615507734457705,165.7416573917248,4.0813287188504255,0.003859444601712836,4.46875057207086,-0.4616065668542055,0.0839029205096602,1
15.93862864,0.134620713,0.008643377,0.012115484,0.990785434,3.639876709,3.68084082,3.610271729,0.066,0.298,-1.0,0.0,0.5,1.509195055514475,-0.7944585869793759,3.6398008996107305,3.681062398564114,3.609845744771572,-4.394694995841195,1.1158809591536618,0.38122441187664863,4.534152006877729,4.550150159465513,165.75280944516973,4.126069584541357,-0.003562912658339412,4.314360011265734,-0.8791706578943106,0.08471207091493466,1
15.94932405,0.135487065,0.008636865,0.015075779,0.990626767,3.596256104,3.692016113,3.613815918,0.066,0.298,-1.0,0.0,0.5,1.8459332788464804,-0.7463944984988583,3.59588226165502,3.692183207128216,3.613674812177166,-4.294643391767378,1.0874664700506818,0.3748337851636968,4.43018568300875,4.446014569525818,165.7905385890741,4.170771511691515,-0.010928837723539253,4.565787854561165,-0.8333188525027733,0.08692435400391492,1
15.95844072,0.134171475,0.006496634,0.022474545,0.990681933,3.551599365,3.703896973,3.616609375,0.066,0.298,-1.0,0.0,0.5,2.652289912140603,-0.3919812603394568,3.5520332583659755,3.703229940382295,3.6176119916573533,-4.277216556889882,1.0751869258452575,0.3856604585473741,4.410284389927877,4.427114454057912,165.88961274151706,4.215397787806362,-0.018226843283346228,4.6905780826263594,-0.48037263967515254,0.08839137933569573,1
