t_start,t_end,N,mean_speed_3d_mps,mean_speed_xy_mps,mean_forward_speed_mps,rms_forward_speed_mps,rms_lat_speed_mps,lat_ratio,heading_std_deg,progress_m,forward_span_m,lateral_span_m,straightness,principal_dir_x,principal_dir_y,phi_max_deg,theta_std_deg,roll_warn,is_longitudinal,quality_score
42.52006682,47.52006682,347,6.1352136773675205,6.110425702264605,1.7920341914826472,12.841768428533912,5.191441649628593,0.4042622072278932,44.620335429185275,6.0868495229210104,11.167404384703156,8.939953099884587,0.5450549933750615,0.9458847375468368,0.32450279394167286,44.57782206707523,3.3524207424356356,True,False,6.11025847643203
87.52006682,92.52006682,124,9.415627804019865,9.018147510830746,6.871162975055687,11.659926747534833,14.59172248778255,1.2514420376498132,24.782361619040802,8.36074464263741,8.36074464263741,3.3134418731460333,1.0,-0.4165732707065763,-0.9091021450490729,41.84837603875398,24.155380277675878,True,False,6.23256227485352
17.52006682,22.52006682,256,6.426598292316531,6.415959532967502,4.297998117590795,6.80467086653539,10.39529681298892,1.5276707745134048,17.536262810862045,10.762777877474381,12.3873484494583,7.629147819342429,0.8688524361276879,-0.9995100122885421,-0.031300724192236,32.852006614116185,5.03493046217265,True,False,6.402212386562575
135.02006682,140.02006682,155,11.791038511976028,11.694553296025397,9.987831247745888,18.397940626233538,11.989548996422174,0.651678861237672,44.61340700561002,15.992462878896484,15.992462878896484,3.1580556490790315,1.0,0.7446251975968945,0.6674828200813755,5.49893990410004,4.712108098560155,False,False,6.416377284274019
20.02006682,25.02006682,179,9.58237832649076,9.577451897267796,6.74961652911648,15.227112238471426,12.154589135969228,0.798220236747225,40.63632195055282,14.780965035548357,15.115436049935449,5.40425861268065,0.9778722219271657,0.7509434895302391,-0.6603664706298675,32.12283268388199,1.4581090259714626,True,False,6.4693567943333745
110.02006682,115.02006682,460,1.689301538738874,1.685536951514945,1.6489874221774112,3.0623753041635955,0.49480322705407526,0.16157497952042077,60.66307260931573,7.562533754505631,7.562759762716253,0.936869817097697,0.9999701156432688,0.666320001347205,0.7456659143374201,5.070943546897235,1.2475059471381018,False,False,6.90205971949379
145.02006682,150.02006682,169,11.47994548192756,11.412566286664173,7.571305485330092,15.433448792528502,14.84275666602081,0.9617264984354208,43.36736272487764,14.363826942999069,14.417636086316659,7.515422895774616,0.9962678248365099,-0.27203909001054816,-0.9622862014526827,170.23264476573743,6.926948707569795,True,False,7.223781855375771
157.52006682,162.52006682,491,4.028479837243815,4.005136603104122,2.8010993005803457,2.9671533708807605,2.703793837547574,0.9112416850717051,46.05779089107732,13.735818262846786,13.735818262846786,6.278422015000882,1.0,0.12366946672112646,-0.9923234669203951,16.651750825569724,4.235377337225695,False,False,7.339504144322847
5.02006682,10.02006682,79,19.92932848470466,19.911719749788325,12.921547400938989,31.60592443453503,18.966620789132726,0.6000970111922548,55.23089157790055,13.154113175195498,13.755870511896202,8.508586931532044,0.9562545070353564,0.6440743935936357,-0.7649628589134184,38.03907395300488,1.5523682132041354,True,False,7.34525293784914
120.02006682,125.02006682,488,5.302412576658,5.282369531748759,3.5039117564247344,4.75496974986058,5.573613413650996,1.1721659036452166,39.72872550238909,16.966914219211066,18.242065916958847,8.762763548420242,0.9300982847253979,0.9602888861849862,-0.27900762546855007,36.89459088824841,5.271593580130994,True,False,7.5243211188118595
